消費年月,縣市名稱,產業類別,交易筆數,交易金額,客單價
2021年8月,雲林縣,其他,393400,1152051649,2928.45
2021年8月,嘉義縣,食,312287,140929957,451.28
2021年8月,嘉義縣,衣,29537,66088233,2237.47
2021年8月,嘉義縣,住,43029,134958309,3136.45
2021年8月,嘉義縣,行,299982,302049426,1006.89
2021年8月,嘉義縣,文教康樂,183113,243057820,1327.37
2021年8月,嘉義縣,百貨,371604,541314013,1456.7
2021年8月,嘉義縣,其他,288309,781739953,2711.47
2021年8月,嘉義市,食,363867,162154511,445.64
2021年8月,嘉義市,衣,27028,66681634,2467.13
2021年8月,嘉義市,住,45266,142000498,3137.02
2021年8月,嘉義市,行,214584,216180676,1007.44
2021年8月,嘉義市,文教康樂,156928,252241436,1607.37
2021年8月,嘉義市,百貨,383537,558877317,1457.17
2021年8月,嘉義市,其他,265230,810482436,3055.77
2021年8月,臺南市,食,2417215,1102883634,456.26
2021年8月,臺南市,衣,192120,410886572,2138.7
2021年8月,臺南市,住,350904,1111252334,3166.83
2021年8月,臺南市,行,1597391,1559248398,976.12
2021年8月,臺南市,文教康樂,1151770,1739059154,1509.9
2021年8月,臺南市,百貨,2733550,4031666258,1474.88
2021年8月,臺南市,其他,1990854,5589868158,2807.77
2021年8月,高雄市,食,3952727,1968002933,497.88
2021年8月,高雄市,衣,295387,618120023,2092.58
2021年8月,高雄市,住,548733,1756233483,3200.52
2021年8月,高雄市,行,2416703,2402417868,994.09
2021年8月,高雄市,文教康樂,1911360,2699629621,1412.41
2021年8月,高雄市,百貨,4352012,6426056900,1476.57
2021年8月,高雄市,其他,3028414,8695584356,2871.33
2021年8月,屏東縣,食,580383,284427501,490.07
2021年8月,屏東縣,衣,50935,110127776,2162.12
2021年8月,屏東縣,住,89711,297112172,3311.88
2021年8月,屏東縣,行,502510,507022839,1008.98
2021年8月,屏東縣,文教康樂,332122,441365447,1328.93
2021年8月,屏東縣,百貨,657905,976861808,1484.81
2021年8月,屏東縣,其他,536355,1626945109,3033.34
2021年8月,基隆市,食,593046,256196529,432.0
2021年8月,基隆市,衣,43893,109614756,2497.32
2021年8月,基隆市,住,59133,197072289,3332.7
2021年8月,基隆市,行,342046,316248134,924.58
2021年8月,基隆市,文教康樂,280714,381103070,1357.62
2021年8月,基隆市,百貨,567233,726537041,1280.84
2021年8月,基隆市,其他,444387,1095194136,2464.51
2021年8月,宜蘭縣,食,486067,196245451,403.74
2021年8月,宜蘭縣,衣,35126,85867904,2444.57
2021年8月,宜蘭縣,住,58346,183430826,3143.85
2021年8月,宜蘭縣,行,296206,308641428,1041.98
2021年8月,宜蘭縣,文教康樂,234166,329509835,1407.16
2021年8月,宜蘭縣,百貨,502704,644657123,1282.38
2021年8月,宜蘭縣,其他,342612,927284836,2706.52
2021年8月,花蓮縣,食,355146,165454697,465.88
2021年8月,花蓮縣,衣,24269,56642974,2333.96
2021年8月,花蓮縣,住,38330,130205824,3396.97
2021年8月,花蓮縣,行,210005,213508563,1016.68
2021年8月,花蓮縣,文教康樂,157471,216774445,1376.6
2021年8月,花蓮縣,百貨,323983,452181457,1395.7
2021年8月,花蓮縣,其他,223873,652924326,2916.49
2021年8月,臺東縣,食,165246,74646339,451.73
2021年8月,臺東縣,衣,14549,29992980,2061.51
2021年8月,臺東縣,住,19257,63591937,3302.28
2021年8月,臺東縣,行,120669,120801624,1001.1
2021年8月,臺東縣,文教康樂,82189,106577049,1296.73
2021年8月,臺東縣,百貨,161420,223781642,1386.33
2021年8月,臺東縣,其他,109490,331736686,3029.84
2021年8月,澎湖縣,食,63907,26836589,419.93
2021年8月,澎湖縣,衣,6912,17011471,2461.15
2021年8月,澎湖縣,住,9723,28096161,2889.66
2021年8月,澎湖縣,行,48386,59501703,1229.73
2021年8月,澎湖縣,文教康樂,42036,56445746,1342.8
2021年8月,澎湖縣,百貨,71760,90650718,1263.25
2021年8月,澎湖縣,其他,49333,137976540,2796.84
2021年8月,金門縣,食,61600,42346518,687.44
2021年8月,金門縣,衣,5327,12978967,2436.45
2021年8月,金門縣,住,8480,25390558,2994.17
2021年8月,金門縣,行,30912,39511097,1278.18
2021年8月,金門縣,文教康樂,33797,45474985,1345.53
2021年8月,金門縣,百貨,78267,108287424,1383.56
2021年8月,金門縣,其他,43428,109187910,2514.23
2021年8月,連江縣,食,11119,5440277,489.28
2021年8月,連江縣,衣,810,1570181,1938.5
2021年8月,連江縣,住,1472,3408822,2315.78
2021年8月,連江縣,行,6343,8842098,1393.99
2021年8月,連江縣,文教康樂,6681,10164643,1521.43
2021年8月,連江縣,百貨,9079,14146438,1558.15
2021年8月,連江縣,其他,8100,21226480,2620.55
2021年9月,臺北市,食,8889411,4913217755,552.7
2021年9月,臺北市,衣,469124,1590520845,3390.41
2021年9月,臺北市,住,755463,3070772547,4064.76
2021年9月,臺北市,行,3952078,3146334171,796.12
2021年9月,臺北市,文教康樂,3446557,6812160352,1976.51
2021年9月,臺北市,百貨,6932992,10597332925,1528.54
2021年9月,臺北市,其他,4462755,13794645597,3091.06
2021年9月,新北市,食,9384658,4438023321,472.9
2021年9月,新北市,衣,575569,1436638244,2496.03
2021年9月,新北市,住,954935,3100785466,3247.12
2021年9月,新北市,行,4704235,4015372158,853.57
2021年9月,新北市,文教康樂,4152743,7372940785,1775.44
2021年9月,新北市,百貨,8420092,11255843854,1336.78
2021年9月,新北市,其他,5916576,15366563926,2597.21
2021年9月,桃園市,食,4237718,1884280569,444.65
2021年9月,桃園市,衣,242037,624735692,2581.16
2021年9月,桃園市,住,444422,1460511493,3286.32
2021年9月,桃園市,行,2305660,2323536657,1007.75
2021年9月,桃園市,文教康樂,1823292,3121901875,1712.23
2021年9月,桃園市,百貨,3703698,5611385012,1515.08
2021年9月,桃園市,其他,2698118,6969108108,2582.95
2021年9月,新竹縣,食,1224348,589935323,481.84
2021年9月,新竹縣,衣,68363,183976375,2691.17
2021年9月,新竹縣,住,128207,493732675,3851.06
2021年9月,新竹縣,行,629608,659970310,1048.22
2021年9月,新竹縣,文教康樂,498909,879392806,1762.63
2021年9月,新竹縣,百貨,1011683,1456709463,1439.89
2021年9月,新竹縣,其他,714567,1855419204,2596.56
2021年9月,新竹市,食,1209981,584031815,482.68
2021年9月,新竹市,衣,62510,170520051,2727.88
2021年9月,新竹市,住,124996,458366289,3667.05
2021年9月,新竹市,行,552608,538656448,974.75
2021年9月,新竹市,文教康樂,477811,904126412,1892.23
2021年9月,新竹市,百貨,1055044,1500647313,1422.36
2021年9月,新竹市,其他,681871,1807912575,2651.4
2021年9月,苗栗縣,食,613961,274505539,447.11
2021年9月,苗栗縣,衣,42982,102582752,2386.64
2021年9月,苗栗縣,住,71466,233051376,3261.01
2021年9月,苗栗縣,行,451983,457566846,1012.35
2021年9月,苗栗縣,文教康樂,298145,465125574,1560.06
2021年9月,苗栗縣,百貨,537041,776546459,1445.97
2021年9月,苗栗縣,其他,451654,1162066649,2572.91
2021年9月,臺中市,食,5378246,2767217884,514.52
2021年9月,臺中市,衣,344323,853473467,2478.7
2021年9月,臺中市,住,597048,1976969573,3311.24
2021年9月,臺中市,行,2968589,3015663561,1015.86
2021年9月,臺中市,文教康樂,2230306,4246905674,1904.18
2021年9月,臺中市,百貨,4668083,7813143122,1673.74
2021年9月,臺中市,其他,3242078,9249112229,2852.83
2021年9月,彰化縣,食,1187811,563871108,474.71
2021年9月,彰化縣,衣,103835,244101150,2350.86
2021年9月,彰化縣,住,149590,499145184,3336.76
2021年9月,彰化縣,行,903134,955968998,1058.5
2021年9月,彰化縣,文教康樂,566640,1052131169,1856.79
2021年9月,彰化縣,百貨,1092910,1714866424,1569.08
2021年9月,彰化縣,其他,931162,2570757037,2760.81
2021年9月,南投縣,食,397860,186287293,468.22
2021年9月,南投縣,衣,33514,73884174,2204.58
2021年9月,南投縣,住,49644,153749620,3097.04
2021年9月,南投縣,行,313517,333857996,1064.88
2021年9月,南投縣,文教康樂,196741,326861402,1661.38
2021年9月,南投縣,百貨,366204,541501691,1478.69
2021年9月,南投縣,其他,298351,822467796,2756.71
2021年9月,雲林縣,食,440408,203760098,462.66
2021年9月,雲林縣,衣,43429,98485695,2267.74
2021年9月,雲林縣,住,62156,196799303,3166.22
2021年9月,雲林縣,行,421759,431736537,1023.66
2021年9月,雲林縣,文教康樂,245698,486329917,1979.38
2021年9月,雲林縣,百貨,440707,647118235,1468.36
2021年9月,雲林縣,其他,380093,1049237922,2760.48
2021年9月,嘉義縣,食,299844,141830244,473.01
2021年9月,嘉義縣,衣,28637,66200134,2311.7
2021年9月,嘉義縣,住,42224,124868204,2957.28
2021年9月,嘉義縣,行,311543,303436374,973.98
2021年9月,嘉義縣,文教康樂,187715,291185208,1551.21
2021年9月,嘉義縣,百貨,341335,491388125,1439.61
2021年9月,嘉義縣,其他,277163,744744709,2687.03
2021年9月,嘉義市,食,340646,163193306,479.07
2021年9月,嘉義市,衣,26366,69743310,2645.2
2021年9月,嘉義市,住,43986,136048607,3093.0
2021年9月,嘉義市,行,225039,219684511,976.21
2021年9月,嘉義市,文教康樂,157831,273549874,1733.18
2021年9月,嘉義市,百貨,354344,520886828,1470.0
2021年9月,嘉義市,其他,253046,725530150,2867.19
2021年9月,臺南市,食,2358495,1120915235,475.27
2021年9月,臺南市,衣,181902,396313516,2178.72
2021年9月,臺南市,住,342125,1066432017,3117.08
2021年9月,臺南市,行,1669072,1590312640,952.81
2021年9月,臺南市,文教康樂,1153424,1865322831,1617.2
2021年9月,臺南市,百貨,2492139,3436623784,1378.99
2021年9月,臺南市,其他,1924589,5154771742,2678.38
2021年9月,高雄市,食,3890554,2081476596,535.01
2021年9月,高雄市,衣,281773,594321733,2109.22
2021年9月,高雄市,住,541483,1764213059,3258.11
2021年9月,高雄市,行,2544605,2441996628,959.68
2021年9月,高雄市,文教康樂,1918584,3106124283,1618.97
2021年9月,高雄市,百貨,4009918,5935952591,1480.32
2021年9月,高雄市,其他,2907369,8203866709,2821.75
2021年9月,屏東縣,食,560801,287857882,513.3
2021年9月,屏東縣,衣,48940,106525638,2176.66
2021年9月,屏東縣,住,85486,276841324,3238.44
2021年9月,屏東縣,行,515382,513318089,996.0
2021年9月,屏東縣,文教康樂,321583,484580105,1506.86
2021年9月,屏東縣,百貨,601711,874184545,1452.83
2021年9月,屏東縣,其他,516193,1547303992,2997.53
2021年9月,基隆市,食,546008,254297083,465.74
2021年9月,基隆市,衣,41030,103280143,2517.19
2021年9月,基隆市,住,59813,200478768,3351.76
2021年9月,基隆市,行,353552,319636009,904.07
2021年9月,基隆市,文教康樂,281810,448640467,1592.0
2021年9月,基隆市,百貨,537749,680723787,1265.88
2021年9月,基隆市,其他,428404,1000306476,2334.96
2021年9月,宜蘭縣,食,431432,187458069,434.5
2021年9月,宜蘭縣,衣,32783,78916846,2407.25
2021年9月,宜蘭縣,住,57889,183667056,3172.75
2021年9月,宜蘭縣,行,302426,303715196,1004.26
2021年9月,宜蘭縣,文教康樂,229676,367983325,1602.18
2021年9月,宜蘭縣,百貨,455434,596289048,1309.28
2021年9月,宜蘭縣,其他,332851,852029908,2559.79
2021年9月,花蓮縣,食,320409,161708229,504.69
2021年9月,花蓮縣,衣,21466,49496247,2305.8
2021年9月,花蓮縣,住,37514,126083907,3360.98
2021年9月,花蓮縣,行,212220,208299641,981.53
2021年9月,花蓮縣,文教康樂,156622,243305218,1553.45
2021年9月,花蓮縣,百貨,296447,383607435,1294.02
2021年9月,花蓮縣,其他,210265,622045373,2958.39
2021年9月,臺東縣,食,148713,70476485,473.91
2021年9月,臺東縣,衣,13598,29083491,2138.81
2021年9月,臺東縣,住,18600,63606938,3419.73
2021年9月,臺東縣,行,122248,117074521,957.68
2021年9月,臺東縣,文教康樂,80287,121405069,1512.14
2021年9月,臺東縣,百貨,148037,191748332,1295.27
2021年9月,臺東縣,其他,101202,317395057,3136.25
2021年9月,澎湖縣,食,60432,26702272,441.86
2021年9月,澎湖縣,衣,6484,16096173,2482.44
2021年9月,澎湖縣,住,9927,27922111,2812.74
2021年9月,澎湖縣,行,46335,54067131,1166.87
2021年9月,澎湖縣,文教康樂,41370,56562908,1367.24
2021年9月,澎湖縣,百貨,67158,86816619,1292.72
2021年9月,澎湖縣,其他,46134,137887297,2988.84
2021年9月,金門縣,食,56979,25886540,454.32
2021年9月,金門縣,衣,5125,11185601,2182.56
2021年9月,金門縣,住,8924,26692753,2991.12
2021年9月,金門縣,行,29982,36349339,1212.37
2021年9月,金門縣,文教康樂,33796,48112089,1423.6
2021年9月,金門縣,百貨,74010,108557581,1466.8
2021年9月,金門縣,其他,42205,107099244,2537.6
2021年9月,連江縣,食,10612,6784496,639.32
2021年9月,連江縣,衣,799,1688007,2112.65
2021年9月,連江縣,住,1458,3396900,2329.84
2021年9月,連江縣,行,5788,7225372,1248.34
2021年9月,連江縣,文教康樂,6308,10032616,1590.46
2021年9月,連江縣,百貨,8556,13460418,1573.21
2021年9月,連江縣,其他,7970,16883968,2118.44
2021年10月,臺北市,食,9664147,5594021658,578.84
2021年10月,臺北市,衣,535133,1751920083,3273.8
2021年10月,臺北市,住,787865,3646066843,4627.78
2021年10月,臺北市,行,4373207,3517088556,804.24
2021年10月,臺北市,文教康樂,3542542,6129786542,1730.34
2021年10月,臺北市,百貨,7432205,13212271694,1777.71
2021年10月,臺北市,其他,4485506,13332015998,2972.24
2021年10月,新北市,食,10287409,5000943624,486.12
2021年10月,新北市,衣,673961,1734969402,2574.29
2021年10月,新北市,住,991812,3662314896,3692.55
2021年10月,新北市,行,5181916,4486073012,865.72
2021年10月,新北市,文教康樂,4227932,6355819522,1503.29
2021年10月,新北市,百貨,9086356,14217727439,1564.73
2021年10月,新北市,其他,5882833,14671975768,2494.03
2021年10月,桃園市,食,4566736,2086404700,456.87
2021年10月,桃園市,衣,285580,732512802,2565.0
2021年10月,桃園市,住,462673,1725263765,3728.91
2021年10月,桃園市,行,2563545,2624662345,1023.84
2021年10月,桃園市,文教康樂,1866372,2842367610,1522.94
2021年10月,桃園市,百貨,3961827,6524701225,1646.89
2021年10月,桃園市,其他,2704945,6603253564,2441.18
2021年10月,新竹縣,食,1323009,656390825,496.13
2021年10月,新竹縣,衣,79180,215319338,2719.37
2021年10月,新竹縣,住,131337,550087160,4188.36
2021年10月,新竹縣,行,711511,756825912,1063.69
2021年10月,新竹縣,文教康樂,505003,835746029,1654.93
2021年10月,新竹縣,百貨,1073069,1734793371,1616.67
2021年10月,新竹縣,其他,714667,1754913509,2455.57
2021年10月,新竹市,食,1304687,635650969,487.21
2021年10月,新竹市,衣,70278,188777144,2686.15
2021年10月,新竹市,住,125944,512180839,4066.73
2021年10月,新竹市,行,621414,597886134,962.14
2021年10月,新竹市,文教康樂,473059,823365531,1740.51
2021年10月,新竹市,百貨,1117937,1807323656,1616.66
2021年10月,新竹市,其他,686374,1704036722,2482.67
2021年10月,苗栗縣,食,661592,298628896,451.38
2021年10月,苗栗縣,衣,50066,125249858,2501.69
2021年10月,苗栗縣,住,74493,275418102,3697.23
2021年10月,苗栗縣,行,504982,501701754,993.5
2021年10月,苗栗縣,文教康樂,300391,442048411,1471.58
2021年10月,苗栗縣,百貨,573248,878425096,1532.36
2021年10月,苗栗縣,其他,454696,1070722907,2354.81
2021年10月,臺中市,食,5773810,3025649702,524.03
2021年10月,臺中市,衣,391132,1013358474,2590.83
2021年10月,臺中市,住,619571,2369809356,3824.92
2021年10月,臺中市,行,3330985,3341123452,1003.04
2021年10月,臺中市,文教康樂,2260427,3706639366,1639.8
2021年10月,臺中市,百貨,4937963,8572126842,1735.96
2021年10月,臺中市,其他,3268374,8883337189,2717.97
2021年10月,彰化縣,食,1294135,620169687,479.22
2021年10月,彰化縣,衣,116657,281389920,2412.11
2021年10月,彰化縣,住,156170,584236779,3741.03
2021年10月,彰化縣,行,1014503,1070507913,1055.2
2021年10月,彰化縣,文教康樂,573653,895263911,1560.64
2021年10月,彰化縣,百貨,1165113,1927724655,1654.54
2021年10月,彰化縣,其他,947621,2439389078,2574.22
2021年10月,南投縣,食,435145,203866253,468.5
2021年10月,南投縣,衣,37203,83680897,2249.31
2021年10月,南投縣,住,52492,187598133,3573.84
2021年10月,南投縣,行,352667,375270761,1064.09
2021年10月,南投縣,文教康樂,202137,298777525,1478.09
2021年10月,南投縣,百貨,389661,589771640,1513.55
2021年10月,南投縣,其他,299494,777902393,2597.39
2021年10月,雲林縣,食,483421,224951376,465.33
2021年10月,雲林縣,衣,49598,113185733,2282.06
2021年10月,雲林縣,住,66439,230335270,3466.87
2021年10月,雲林縣,行,473160,480151367,1014.78
2021年10月,雲林縣,文教康樂,249388,363586593,1457.92
2021年10月,雲林縣,百貨,470974,744983590,1581.79
2021年10月,雲林縣,其他,385069,997211404,2589.7
2021年10月,嘉義縣,食,334146,170065290,508.96
2021年10月,嘉義縣,衣,32206,74433783,2311.18
2021年10月,嘉義縣,住,44250,149664643,3382.25
2021年10月,嘉義縣,行,350680,338429544,965.07
2021年10月,嘉義縣,文教康樂,197410,274653295,1391.28
2021年10月,嘉義縣,百貨,369022,618250648,1675.38
2021年10月,嘉義縣,其他,282144,715755967,2536.85
2021年10月,嘉義市,食,373659,175157333,468.76
2021年10月,嘉義市,衣,29611,77371850,2612.94
2021年10月,嘉義市,住,45781,164810789,3599.98
2021年10月,嘉義市,行,255698,245808907,961.33
2021年10月,嘉義市,文教康樂,159053,229453026,1442.62
2021年10月,嘉義市,百貨,382495,686868437,1795.76
2021年10月,嘉義市,其他,256078,696068356,2718.19
2021年10月,臺南市,食,2547125,1237595245,485.88
2021年10月,臺南市,衣,203637,460517204,2261.46
2021年10月,臺南市,住,349990,1199000457,3425.81
2021年10月,臺南市,行,1868467,1806566306,966.87
2021年10月,臺南市,文教康樂,1162116,1725471914,1484.77
2021年10月,臺南市,百貨,2667563,3994913734,1497.59
2021年10月,臺南市,其他,1946922,4757521251,2443.61
2021年10月,高雄市,食,4187557,2213187768,528.52
2021年10月,高雄市,衣,307065,663727430,2161.52
2021年10月,高雄市,住,550707,2031690880,3689.24
2021年10月,高雄市,行,2868243,2789081916,972.4
2021年10月,高雄市,文教康樂,1920312,2683907108,1397.64
2021年10月,高雄市,百貨,4381770,7278871242,1661.17
2021年10月,高雄市,其他,2905288,7630862372,2626.54
